Air temperature,Process temperature,Temperature Diff,Rotational speed,Torque,Power,Tool wear,Target
298.1,307.6,9.5,1950,20.3,4145.3412,202,No Failure
298.2,307.6,9.400000000000034,1460,48.6,7430.51232,204,No Failure
298.2,307.6,9.400000000000034,1511,31.0,4905.18952,209,TWF
298.2,307.6,9.400000000000034,1318,55.7,7687.767472,0,No Failure
298.2,307.6,9.400000000000034,1368,51.8,7420.710527999999,5,No Failure
298.3,307.7,9.399999999999977,1717,27.1,4872.694904,7,No Failure
298.3,307.7,9.399999999999977,1520,41.4,6589.820159999999,10,No Failure
298.3,307.8,9.5,1485,42.0,6531.386399999999,13,No Failure
298.4,307.9,9.5,1981,23.2,4812.847424,16,No Failure
298.4,307.9,9.5,1605,31.0,5210.343599999999,18,No Failure
298.4,307.9,9.5,1446,45.3,6859.557935999999,23,No Failure
298.4,308.0,9.600000000000023,1508,47.9,7564.260703999999,25,No Failure
298.5,308.0,9.5,1384,59.5,8623.48256,27,No Failure
298.5,308.0,9.5,1519,37.3,5933.299063999999,29,No Failure
298.5,308.0,9.5,1404,48.1,7071.992928000001,32,No Failure
298.5,308.1,9.600000000000023,1564,31.1,5093.6226879999995,34,No Failure
298.6,308.2,9.599999999999966,1555,36.8,5992.497279999999,36,No Failure
298.6,308.2,9.599999999999966,1325,54.0,7492.715999999999,41,No Failure
298.6,308.2,9.599999999999966,1488,44.0,6856.22784,43,No Failure
298.5,308.2,9.699999999999989,1595,32.3,5395.017319999999,46,No Failure
298.5,308.1,9.600000000000023,1662,28.6,4977.676704,48,No Failure
298.4,308.0,9.600000000000023,1571,37.4,6152.8654879999995,50,No Failure
298.3,308.0,9.699999999999989,1553,41.0,6667.83656,52,No Failure
298.3,308.0,9.699999999999989,2886,3.8,1148.443296,57,PWF
298.2,308.0,9.800000000000011,1538,38.2,6152.467552,59,No Failure
298.4,308.2,9.800000000000011,1618,33.0,5591.41968,61,No Failure
298.4,308.2,9.800000000000011,1364,45.9,6556.267871999999,63,No Failure
298.3,308.0,9.699999999999989,1442,47.3,7142.595151999999,65,No Failure
298.2,307.9,9.699999999999989,1313,67.3,9253.572327999998,67,PWF
298.2,307.9,9.699999999999989,1847,23.6,4564.661024,69,No Failure
298.1,307.8,9.699999999999989,1524,40.8,6511.4058239999995,71,No Failure
298.1,307.7,9.599999999999966,1445,48.0,7263.379199999999,73,No Failure
298.1,307.8,9.699999999999989,1761,28.2,5200.416144,76,No Failure
298.1,307.8,9.699999999999989,1514,43.5,6896.75448,78,No Failure
298.1,307.7,9.599999999999966,1498,38.3,6008.142447999999,81,No Failure
298.1,307.6,9.5,1542,37.1,5990.842704,84,No Failure
298.0,307.6,9.600000000000023,1508,41.8,6600.962367999999,89,No Failure
298.0,307.5,9.5,1431,52.9,7927.293527999999,92,No Failure
298.0,307.5,9.5,1427,45.1,6739.538344,95,No Failure
298.0,307.5,9.5,1524,36.3,5793.236064,98,No Failure
298.0,307.5,9.5,1427,43.6,6515.385184,101,No Failure
298.1,307.6,9.5,1496,44.1,6908.755392,104,No Failure
298.1,307.7,9.599999999999966,1388,40.3,5857.659807999999,109,No Failure
298.1,307.7,9.599999999999966,1495,48.1,7530.36284,111,No Failure
298.1,307.7,9.599999999999966,1376,56.2,8098.123263999999,113,No Failure
298.0,307.6,9.600000000000023,1593,32.2,5371.570512,118,No Failure
298.0,307.6,9.600000000000023,1654,28.9,5005.678832,123,No Failure
298.1,307.7,9.599999999999966,2567,12.8,3440.847872,125,PWF
298.1,307.7,9.599999999999966,1767,27.0,4996.08648,127,No Failure
298.1,307.6,9.5,1364,53.8,7684.688703999999,129,No Failure
298.1,307.8,9.699999999999989,1569,31.2,5126.337215999999,131,No Failure
298.2,307.8,9.600000000000023,1476,36.8,5688.0552959999995,134,No Failure
298.1,307.7,9.599999999999966,1479,45.0,6969.6395999999995,136,No Failure
298.1,307.7,9.599999999999966,1650,34.1,5892.0707999999995,138,No Failure
298.1,307.6,9.5,1565,36.3,5949.090839999999,140,No Failure
298.1,307.6,9.5,1460,46.5,7109.440799999999,143,No Failure
298.1,307.7,9.599999999999966,1664,27.6,4809.412608,145,No Failure
298.1,307.7,9.599999999999966,1435,40.9,6146.173879999999,147,No Failure
298.1,307.6,9.5,2066,19.2,4153.949183999999,150,No Failure
298.1,307.5,9.399999999999977,1493,43.7,6832.362152000001,153,No Failure
298.1,307.6,9.5,1354,43.3,6139.545103999999,155,No Failure
298.1,307.6,9.5,1488,39.4,6139.4403839999995,157,No Failure
298.1,307.7,9.599999999999966,1414,48.7,7211.2076959999995,159,No Failure
298.1,307.5,9.399999999999977,1391,57.4,8361.200847999999,161,No Failure
298.0,307.5,9.5,1784,27.8,5193.609344,163,No Failure
297.8,307.3,9.5,1516,40.1,6366.096352,166,No Failure
297.9,307.3,9.400000000000034,1420,47.8,7107.974719999999,171,No Failure
297.8,307.2,9.399999999999977,1351,56.3,7965.139336,174,No Failure
297.8,307.2,9.399999999999977,1880,23.0,4528.092799999999,176,No Failure
297.8,307.3,9.5,1859,24.0,4672.1875199999995,178,No Failure
297.8,307.3,9.5,1315,54.0,7436.1672,180,No Failure
297.8,307.4,9.599999999999966,1330,51.7,7200.651919999999,183,No Failure
297.8,307.3,9.5,1327,61.0,8476.769839999999,186,OSF
297.8,307.2,9.399999999999977,1498,38.1,5976.768336,188,No Failure
297.8,307.3,9.5,1555,35.8,5829.657679999998,190,No Failure
297.7,307.2,9.5,1518,35.8,5690.945567999999,195,No Failure
297.7,307.2,9.5,1392,43.0,6268.12032,197,No Failure
297.8,307.2,9.399999999999977,1456,39.6,6037.903872,199,No Failure
297.7,307.1,9.400000000000034,1715,30.2,5423.76296,0,No Failure
297.7,307.2,9.5,1405,43.7,6429.65092,2,No Failure
297.7,307.2,9.5,1668,37.8,6602.637887999999,5,No Failure
297.7,307.1,9.400000000000034,1855,22.5,4370.750999999999,7,No Failure
297.6,307.1,9.5,1496,39.2,6141.115904,12,No Failure
297.6,307.1,9.5,1471,44.9,6916.536087999999,14,No Failure
297.7,307.2,9.5,1444,40.0,6048.6272,17,No Failure
297.7,307.3,9.600000000000023,1514,38.6,6119.878688,19,No Failure
297.8,307.3,9.5,1412,50.7,7496.737248,24,No Failure
297.7,307.2,9.5,1429,44.1,6599.339207999999,26,No Failure
297.7,307.2,9.5,1668,32.7,5711.805792,31,No Failure
297.7,307.2,9.5,1372,52.8,7586.084351999999,33,No Failure
297.7,307.3,9.600000000000023,1365,49.2,7032.78576,36,No Failure
297.6,307.1,9.5,1526,39.1,6248.286351999999,39,No Failure
297.6,307.2,9.599999999999966,1486,40.6,6317.925152,42,No Failure
297.6,307.2,9.599999999999966,1470,42.6,6557.775839999999,44,No Failure
297.7,307.3,9.600000000000023,1249,62.8,8213.943583999999,47,No Failure
297.8,307.4,9.599999999999966,1752,26.1,4788.5523840000005,52,No Failure
297.7,307.4,9.699999999999989,1643,36.5,6280.006039999999,55,No Failure
297.8,307.4,9.599999999999966,1488,36.1,5625.223296,57,No Failure
297.8,307.4,9.599999999999966,1355,45.8,6498.818479999999,60,No Failure
297.8,307.6,9.800000000000011,1607,30.3,5099.036711999999,62,No Failure
297.9,307.6,9.700000000000045,1609,30.3,5105.3827440000005,64,No Failure
297.9,307.7,9.800000000000011,1517,44.4,7053.3946559999995,67,No Failure
297.9,307.7,9.800000000000011,1517,39.5,6274.97948,69,No Failure
297.9,307.7,9.800000000000011,1546,37.6,6087.331712,72,No Failure
297.9,307.7,9.800000000000011,1567,34.7,5694.139528,74,No Failure
298.1,307.9,9.799999999999955,1662,28.9,5029.890095999999,76,No Failure
298.1,307.9,9.799999999999955,1502,41.8,6574.698592,79,No Failure
298.3,308.0,9.699999999999989,1361,56.9,8109.611047999999,81,No Failure
298.3,308.1,9.800000000000011,1630,32.7,5581.68072,83,No Failure
298.3,308.0,9.699999999999989,1486,42.3,6582.468815999999,86,No Failure
298.3,308.1,9.800000000000011,1840,21.5,4142.723199999999,88,No Failure
298.3,308.1,9.800000000000011,1326,58.4,8109.349247999999,90,No Failure
298.4,308.1,9.700000000000045,1367,57.8,8274.199471999998,92,No Failure
298.4,308.1,9.700000000000045,1598,32.7,5472.101712000001,94,No Failure
298.3,308.0,9.699999999999989,1363,50.1,7150.941336,96,No Failure
298.3,308.0,9.699999999999989,1242,62.0,8063.85888,98,No Failure
298.2,307.8,9.600000000000023,1566,33.8,5542.9133759999995,100,No Failure
298.1,307.7,9.599999999999966,1424,47.7,7113.085056,103,No Failure
298.2,307.7,9.5,1608,33.8,5691.573887999999,106,No Failure
298.1,307.7,9.599999999999966,1705,29.1,5195.735159999999,109,No Failure
298.0,307.6,9.600000000000023,1548,45.8,7424.480447999999,111,No Failure
298.0,307.6,9.600000000000023,1581,43.4,7185.404687999999,113,No Failure
298.0,307.6,9.600000000000023,1472,46.7,7198.704128,116,No Failure
298.0,307.6,9.600000000000023,1792,26.0,4879.11424,119,No Failure
298.0,307.6,9.600000000000023,1683,32.8,5780.795327999999,122,No Failure
297.9,307.6,9.700000000000045,1503,40.7,6405.942312,124,No Failure
297.9,307.5,9.600000000000023,1642,32.4,5571.187775999999,126,No Failure
297.8,307.4,9.599999999999966,1902,24.3,4840.011791999999,129,No Failure
297.7,307.4,9.699999999999989,1432,40.2,6028.353408,132,No Failure
297.8,307.4,9.599999999999966,1512,40.8,6460.1349119999995,137,No Failure
297.7,307.4,9.699999999999989,1764,29.0,5357.05632,139,No Failure
297.8,307.4,9.599999999999966,1438,43.6,6565.608896,141,No Failure
297.8,307.5,9.699999999999989,1631,29.9,5106.869767999999,144,No Failure
297.9,307.5,9.600000000000023,1880,23.3,4587.15488,146,No Failure
297.9,307.6,9.700000000000045,1344,54.3,7642.381823999999,151,No Failure
297.9,307.5,9.600000000000023,1574,35.8,5900.888223999999,153,No Failure
297.8,307.4,9.599999999999966,1418,41.2,6117.909952,155,No Failure
297.8,307.5,9.699999999999989,1372,54.1,7772.8629439999995,157,No Failure
297.8,307.5,9.699999999999989,1388,40.0,5814.0544,159,No Failure
297.9,307.6,9.700000000000045,1493,36.0,5628.490559999999,161,No Failure
297.9,307.6,9.700000000000045,1505,40.1,6319.9043599999995,166,No Failure
298.0,307.6,9.600000000000023,1694,29.1,5162.214288,169,No Failure
297.9,307.6,9.700000000000045,1968,20.4,4204.214784,171,No Failure
298.0,307.6,9.600000000000023,1569,35.6,5849.282208,173,No Failure
297.9,307.6,9.700000000000045,1687,29.1,5140.882824,176,No Failure
297.9,307.6,9.700000000000045,1430,52.4,7846.87904,178,No Failure
297.9,307.6,9.700000000000045,1504,42.4,6677.952512,180,No Failure
297.9,307.6,9.700000000000045,1977,20.2,4182.035088,182,No Failure
298.0,307.7,9.699999999999989,1435,45.6,6852.45792,184,No Failure
298.0,307.7,9.699999999999989,1547,36.8,5961.6677119999995,186,No Failure
298.1,307.8,9.699999999999989,1316,57.2,7882.818944,191,No Failure
298.0,307.7,9.699999999999989,1621,34.9,5924.314087999999,194,No Failure
298.0,307.8,9.800000000000011,1492,40.2,6280.938048,197,No Failure
298.0,307.7,9.699999999999989,1643,32.3,5557.3752079999995,200,No Failure
298.0,307.7,9.699999999999989,1492,38.7,6046.574688,202,No Failure
298.0,307.7,9.699999999999989,1387,50.8,7378.529311999999,204,No Failure
298.1,307.9,9.799999999999955,1463,47.3,7246.613527999999,206,No Failure
298.1,307.9,9.799999999999955,1496,40.0,6266.444799999999,0,No Failure
298.2,308.0,9.800000000000011,1658,30.0,5208.7728,3,No Failure
298.1,307.9,9.799999999999955,2161,17.5,3960.2486,5,No Failure
298.1,307.9,9.799999999999955,1665,32.0,5579.4816,7,No Failure
298.0,307.8,9.800000000000011,1716,26.6,4780.007232,9,No Failure
298.0,307.7,9.699999999999989,1529,34.1,5459.985608,11,No Failure
297.9,307.7,9.800000000000011,1353,50.7,7183.488312,13,No Failure
297.9,307.7,9.800000000000011,1537,37.7,6067.989928,15,No Failure
298.0,307.7,9.699999999999989,1606,30.8,5179.953856,17,No Failure
298.0,307.8,9.800000000000011,1314,47.8,6577.379424,19,No Failure
298.0,307.8,9.800000000000011,1623,29.9,5081.820744,24,No Failure
298.0,307.8,9.800000000000011,1483,50.9,7904.757783999999,26,No Failure
298.1,307.9,9.799999999999955,1569,37.0,6079.31016,29,No Failure
298.2,308.0,9.800000000000011,1969,21.7,4474.402856,32,No Failure
298.1,308.0,9.899999999999977,1686,29.3,5173.147056,35,No Failure
298.1,308.0,9.899999999999977,1638,35.1,6020.750736,38,No Failure
298.1,307.9,9.799999999999955,1698,33.3,5921.224847999999,40,No Failure
298.1,307.9,9.799999999999955,1377,55.1,7945.389143999999,42,No Failure
298.1,308.0,9.899999999999977,2129,18.4,4102.259392,45,No Failure
298.2,308.0,9.800000000000011,1411,42.4,6265.020608,48,No Failure
298.1,307.9,9.799999999999955,1517,40.8,6481.497791999999,50,No Failure
298.1,307.9,9.799999999999955,1303,53.9,7354.663623999999,52,No Failure
298.1,307.9,9.799999999999955,1578,35.6,5882.834496,55,No Failure
298.1,307.9,9.799999999999955,1425,58.2,8684.9532,57,No Failure
298.1,308.0,9.899999999999977,1456,42.4,6464.826368,59,No Failure
298.1,308.0,9.899999999999977,1704,30.9,5513.884991999999,61,No Failure
298.1,308.1,10.0,1791,27.3,5120.211096,63,No Failure
298.1,308.1,10.0,1616,32.8,5550.6626559999995,65,No Failure
298.2,308.1,9.900000000000034,1622,34.9,5927.968816,67,No Failure
298.2,308.1,9.900000000000034,1462,49.9,7639.721936,69,No Failure
298.1,308.1,10.0,1410,45.8,6762.608159999999,71,No Failure
298.1,308.0,9.899999999999977,1543,41.9,6770.326023999999,73,No Failure
298.0,307.9,9.899999999999977,1479,47.6,7372.329888,76,No Failure
298.0,307.8,9.800000000000011,1839,22.7,4371.567815999999,79,No Failure
298.0,307.8,9.800000000000011,1266,60.5,8020.81896,81,No Failure
297.9,307.7,9.800000000000011,1593,34.9,5821.981703999999,83,No Failure
297.9,307.8,9.900000000000034,1459,46.9,7165.685911999999,85,No Failure
297.9,307.7,9.800000000000011,1308,55.2,7560.951552,87,No Failure
297.9,307.7,9.800000000000011,1364,46.8,6684.822143999999,89,No Failure
297.9,307.7,9.800000000000011,1618,35.9,6082.786864,92,No Failure
297.9,307.7,9.800000000000011,1464,43.2,6622.995456,97,No Failure
297.8,307.6,9.800000000000011,1352,49.4,6994.123136,102,No Failure
297.8,307.6,9.800000000000011,1446,51.4,7783.251167999999,105,No Failure
297.8,307.5,9.699999999999989,1448,51.2,7763.689472,107,No Failure
297.8,307.5,9.699999999999989,1391,48.6,7079.344272,109,No Failure
297.7,307.5,9.800000000000011,1379,43.3,6252.904503999999,111,No Failure
297.8,307.5,9.699999999999989,1405,46.9,6900.47204,113,No Failure
297.8,307.5,9.699999999999989,1581,33.1,5480.112792,116,No Failure
297.9,307.6,9.700000000000045,1515,40.5,6425.3574,118,No Failure
297.9,307.6,9.700000000000045,1589,37.8,6289.923024,120,No Failure
298.0,307.6,9.600000000000023,1281,50.8,6814.633055999999,122,No Failure
297.8,307.5,9.699999999999989,1631,31.3,5345.987416,124,No Failure
297.9,307.6,9.700000000000045,1202,67.0,8433.52048,129,No Failure
297.9,307.6,9.700000000000045,1298,52.7,7163.329712,132,No Failure
297.9,307.6,9.700000000000045,1612,30.7,5182.425248,134,No Failure
297.9,307.6,9.700000000000045,1747,25.3,4628.5297519999995,136,No Failure
298.0,307.6,9.600000000000023,1450,48.7,7394.8027999999995,138,No Failure
298.0,307.7,9.699999999999989,1422,45.6,6790.379904,140,No Failure
298.1,307.7,9.599999999999966,1419,47.4,7043.530031999999,142,No Failure
298.1,307.7,9.599999999999966,1633,30.7,5249.9382319999995,145,No Failure
298.0,307.7,9.699999999999989,1442,43.6,6583.872064,148,No Failure
298.0,307.6,9.600000000000023,1420,45.8,6810.569919999999,150,No Failure
298.0,307.6,9.600000000000023,1301,58.5,7970.082119999999,155,No Failure
298.0,307.6,9.600000000000023,1385,45.0,6526.674,158,No Failure
298.0,307.7,9.699999999999989,1487,41.3,6431.179832,160,No Failure
298.0,307.6,9.600000000000023,1459,44.4,6783.719711999999,163,No Failure
298.0,307.5,9.5,1387,45.5,6608.722119999999,166,No Failure
298.1,307.7,9.599999999999966,1537,40.8,6566.949312,169,No Failure
298.1,307.6,9.5,1498,42.9,6729.747023999999,171,No Failure
298.2,307.8,9.600000000000023,1599,31.2,5224.355135999999,173,No Failure
298.3,307.9,9.599999999999966,1420,39.2,5829.134080000001,176,No Failure
298.2,307.9,9.699999999999989,1785,23.4,4374.04968,181,No Failure
298.2,307.8,9.600000000000023,1423,48.1,7167.6965359999995,183,No Failure
298.2,307.8,9.600000000000023,1583,36.6,6067.246416,185,No Failure
298.2,307.8,9.600000000000023,1375,46.6,6709.933999999999,188,No Failure
298.3,308.0,9.699999999999989,1463,42.5,6511.2278,190,No Failure
298.2,307.9,9.699999999999989,1403,45.1,6626.189416,193,No Failure
298.3,308.0,9.699999999999989,1451,47.1,7156.784712000001,196,No Failure
298.4,308.0,9.600000000000023,1416,38.2,5664.430464,198,TWF
298.3,308.1,9.800000000000011,1672,41.3,7231.292991999999,0,No Failure
298.3,308.0,9.699999999999989,1637,30.8,5279.940511999999,2,No Failure
298.4,308.0,9.600000000000023,1540,37.8,6095.960639999998,7,No Failure
298.4,308.1,9.700000000000045,1279,53.1,7112.048328000001,9,No Failure
298.4,308.2,9.800000000000011,1604,34.9,5862.183711999999,11,No Failure
298.5,308.2,9.699999999999989,1654,27.1,4693.906448,13,No Failure
298.5,308.2,9.699999999999989,1564,37.5,6141.8279999999995,15,No Failure
298.5,308.2,9.699999999999989,1451,47.5,7217.5642,18,No Failure
298.5,308.3,9.800000000000011,1504,38.0,5984.957439999999,20,No Failure
298.5,308.3,9.800000000000011,1381,50.5,7303.22516,22,No Failure
298.6,308.4,9.799999999999955,1562,34.4,5626.898815999999,25,No Failure
298.5,308.3,9.800000000000011,1811,24.7,4684.303623999999,27,No Failure
298.6,308.3,9.699999999999989,1717,28.7,5160.3816879999995,29,No Failure
298.6,308.3,9.699999999999989,1278,60.5,8096.845679999999,32,No Failure
298.7,308.5,9.800000000000011,1616,30.2,5110.671103999999,34,No Failure
298.6,308.4,9.799999999999955,1397,46.4,6788.034175999999,36,No Failure
298.6,308.4,9.799999999999955,1485,42.9,6671.344679999999,38,No Failure
298.6,308.4,9.799999999999955,1310,59.7,8189.837039999999,40,No Failure
298.5,308.2,9.699999999999989,1301,66.3,9032.759736,42,PWF
298.5,308.3,9.800000000000011,1458,44.0,6717.997439999999,44,No Failure
298.7,308.5,9.800000000000011,1483,42.5,6600.239799999999,46,No Failure
298.7,308.5,9.800000000000011,1375,46.4,6681.1359999999995,48,No Failure
298.7,308.5,9.800000000000011,1660,27.0,4693.5504,50,No Failure
298.7,308.4,9.699999999999989,1560,33.3,5439.994559999999,53,No Failure
298.7,308.5,9.800000000000011,1480,42.2,6540.39232,58,No Failure
298.7,308.4,9.699999999999989,1373,46.9,6743.308263999999,60,No Failure
298.7,308.5,9.800000000000011,1444,54.2,8195.889856,62,No Failure
298.7,308.6,9.900000000000034,1722,24.7,4454.097648,64,No Failure
298.7,308.5,9.800000000000011,1469,39.9,6137.9638319999995,67,No Failure
298.7,308.5,9.800000000000011,1360,52.9,7533.97568,69,No Failure
298.7,308.4,9.699999999999989,1750,25.8,4728.107999999999,72,No Failure
298.7,308.3,9.600000000000023,1349,46.6,6583.055248,74,No Failure
298.7,308.5,9.800000000000011,1668,35.2,6148.488192,77,No Failure
298.9,308.6,9.700000000000045,1400,49.5,7257.096,79,No Failure
298.8,308.6,9.800000000000011,1331,62.8,8753.209696,81,No Failure
298.8,308.5,9.699999999999989,1444,42.2,6381.3016959999995,83,No Failure
298.8,308.5,9.699999999999989,1359,47.6,6774.169248,85,No Failure
298.8,308.5,9.699999999999989,1425,47.4,7073.3124,90,No Failure
298.9,308.6,9.700000000000045,1469,34.2,5261.1118559999995,93,No Failure
299.0,308.7,9.699999999999989,1892,22.8,4517.369471999999,96,No Failure
299.0,308.7,9.699999999999989,1940,19.9,4042.82032,98,No Failure
299.0,308.8,9.800000000000011,1405,55.2,8121.66432,103,No Failure
299.0,308.9,9.899999999999977,1449,39.6,6008.875488,105,No Failure
299.1,308.9,9.799999999999955,1686,29.6,5226.114432,108,No Failure
299.1,308.9,9.799999999999955,1680,27.2,4785.28512,110,No Failure
299.1,308.9,9.799999999999955,1397,52.4,7665.797216,112,No Failure
299.2,309.0,9.800000000000011,1597,30.3,5067.306551999999,115,No Failure
299.3,309.1,9.800000000000011,1470,41.1,6326.86824,118,No Failure
299.3,309.1,9.800000000000011,1703,31.3,5581.984408,120,No Failure
299.3,309.1,9.800000000000011,1388,45.5,6613.4868799999995,123,No Failure
299.3,309.2,9.899999999999977,1775,24.2,4498.2476,125,No Failure
299.3,309.2,9.899999999999977,1465,41.5,6366.714199999999,127,No Failure
